gene	transcript	protein_change	score	pvalue	qvalue	info
OR4K1	ENST00000285600	.	.	.	0.060489121268342	.
ITGA4	ENST00000397033	.	.	.	0.060848372406814	.
TCIRG1	ENST00000265686	.	.	.	0.0611772642941474	.
NUP153	ENST00000262077	.	.	.	0.0618552875695733	.
PRKDC	ENST00000314191	.	.	.	0.0628689492325856	.
CDKN2B	ENST00000276925	.	.	.	0.0632214538708045	.
RPS3	ENST00000278572	.	.	.	0.0639264631472424	.
XDH	ENST00000379416	.	.	.	0.064331253162422	.
PAK1	ENST00000278568	.	.	.	0.0647225501770956	.
CUL1	ENST00000325222	.	.	.	0.0654629785798617	.
MYH4	ENST00000255381	.	.	.	0.066205093607691	.
PIAS3	ENST00000393045	.	.	.	0.066205093607691	.
AKT1	ENST00000554581	.	.	.	0.066544105245404	.
OR11H1	ENST00000252835	.	.	.	0.0677753415415753	.
ADH1B	ENST00000305046	.	.	.	0.0681851914319447	.
IFNA8	ENST00000380205	.	.	.	0.0685764884466183	.
ITPR3	ENST00000374316	.	.	.	0.069416427728116	.
POLR2A	ENST00000322644	.	.	.	0.0698380839939281	.
NUP107	ENST00000229179	.	.	.	0.0698380839939281	.
CHRM3	ENST00000255380	.	.	.	0.07165626581211	.
RBX1	ENST00000216225	.	.	.	0.07165626581211	.
IL7R	ENST00000303115	.	.	.	0.0724962050936077	.
OR8H2	ENST00000313503	.	.	.	0.072973519986507	.
CLTCL1	ENST00000263200	.	.	.	0.0743565525383707	.
NOTCH2	ENST00000256646	.	.	.	0.0748709731826615	.
FLNA	ENST00000369850	.	.	.	0.075397200202395	.
BIRC6	ENST00000421745	.	.	.	0.0769202226345083	.
ATM	ENST00000278616	.	.	.	0.0779726766739754	.
CDH6	ENST00000265071	.	.	.	0.0784736043177602	.
DDOST	ENST00000375048	.	.	.	0.0796356889863383	.
PIGM	ENST00000368090	.	.	.	0.0801889020070838	.
OR8D1	ENST00000357821	.	.	.	0.0807471749030191	.
MAPK14	ENST00000229795	.	.	.	0.0813121942992073	.
HSPA8	ENST00000534624	.	.	.	0.0813121942992073	.
HSP90AB1	ENST00000371554	.	.	.	0.0824827120931017	.
POLD3	ENST00000263681	.	.	.	0.0836768426378816	.
LRP2	ENST00000263816	.	.	.	0.0836768426378816	.
DRD2	ENST00000362072	.	.	.	0.0842688480350818	.
PCDH15	ENST00000414778	.	.	.	0.0842688480350818	.
PRKACG	ENST00000377276	.	.	.	0.0861595547309833	.
CACNA1E	ENST00000367573	.	.	.	0.0861595547309833	.
GRM8	ENST00000339582	.	.	.	0.0861595547309833	.
BDP1	ENST00000358731	.	.	.	0.0861595547309833	.
EHHADH	ENST00000231887	.	.	.	0.0868443245066622	.
ARAP1	ENST00000393609	.	.	.	0.0874801821555068	.
DNAH5	ENST00000265104	.	.	.	0.0881683251813122	.
UGT2B4	ENST00000305107	.	.	.	0.0881683251813122	.
ACO1	ENST00000309951	.	.	.	0.0895344914825434	.
CFTR	ENST00000003084	.	.	.	0.0902142013830326	.
C8B	ENST00000371237	.	.	.	0.0908837915331422	.
KLHL9	ENST00000359039	.	.	.	0.091649519311857	.
FCGR1A	ENST00000369168	.	.	.	0.0945589475459605	.
CCKAR	ENST00000295589	.	.	.	0.0945589475459605	.
THOC2	ENST00000245838	.	.	.	0.0945589475459605	.
OR51S1	ENST00000322101	.	.	.	0.0953853938269523	.
POLR2J	ENST00000292614	.	.	.	0.096184854106932	.
HSP90AA1	ENST00000334701	.	.	.	0.0986844324506662	.
PARK2	ENST00000366898	.	.	.	0.0995378647326699	.
MAPK10	ENST00000359221	.	.	.	0.0995378647326699	.
HNRNPU	ENST00000283179	.	.	.	0.0995378647326699	.
FADD	ENST00000301838	.	.	.	0.101313880924271	.
DCC	ENST00000442544	.	.	.	0.101313880924271	.
TRAF6	ENST00000526995	.	.	.	0.102270197335132	.
NUP85	ENST00000245544	.	.	.	0.102270197335132	.
OR6C74	ENST00000343870	.	.	.	0.103270365997639	.
ADCY2	ENST00000338316	.	.	.	0.10510878731658	.
PGK2	ENST00000304801	.	.	.	0.10510878731658	.
OCRL	ENST00000371113	.	.	.	0.10510878731658	.
MYH1	ENST00000226207	.	.	.	0.106078596727947	.
PDGFRA	ENST00000257290	.	.	.	0.107129364142351	.
PPARGC1A	ENST00000264867	.	.	.	0.108116039804351	.
ACACB	ENST00000338432	.	.	.	0.109202226345083	.
EGF	ENST00000265171	.	.	.	0.111339180300219	.
NCOR2	ENST00000405201	.	.	.	0.111339180300219	.
CNTNAP2	ENST00000361727	.	.	.	0.112472592342722	.
TUBA3C	ENST00000400113	.	.	.	0.113525046382189	.
PAFAH1B1	ENST00000397195	.	.	.	0.113525046382189	.
OBSCN	ENST00000570156	.	.	.	0.113525046382189	.
RANBP2	ENST00000283195	.	.	.	0.114675324675325	.
PRPF6	ENST00000266079	.	.	.	0.114675324675325	.
KIF13A	ENST00000259711	.	.	.	0.115769944341373	.
CREBBP	ENST00000262367	.	.	.	0.116991060887165	.
ABCC8	ENST00000389817	.	.	.	0.118173385056502	.
RAP1B	ENST00000250559	.	.	.	0.118173385056502	.
SYVN1	ENST00000377190	.	.	.	0.118173385056502	.
CLTA	ENST00000242285	.	.	.	0.119485579355709	.
HCRTR2	ENST00000370862	.	.	.	0.119485579355709	.
NUMA1	ENST00000393695	.	.	.	0.120760667903525	.
TAF13	ENST00000338366	.	.	.	0.120760667903525	.
MAP3K5	ENST00000359015	.	.	.	0.120760667903525	.
F11R	ENST00000368026	.	.	.	0.120760667903525	.
LRP1B	ENST00000389484	.	.	.	0.12212852082982	.
CKAP5	ENST00000529230	.	.	.	0.12212852082982	.
C3	ENST00000245907	.	.	.	0.123482880755608	.
PPP2R1B	ENST00000311129	.	.	.	0.123482880755608	.
OR2W1	ENST00000377175	.	.	.	0.123482880755608	.
RPL5	ENST00000370321	.	.	.	0.124852420306966	.
APC	ENST00000457016	.	.	.	0.126291111485917	.
PPP6C	ENST00000451402	.	.	.	0.126291111485917	.
PLA2G4A	ENST00000367466	.	.	.	0.129197166469894	.
SNCAIP	ENST00000261368	.	.	.	0.132217911958172	.
POM121	ENST00000395270	.	.	.	0.132217911958172	.
OR4C13	ENST00000555099	.	.	.	0.132217911958172	.
CALML5	ENST00000380332	.	.	.	0.133671782762692	.
SHC1	ENST00000448116	.	.	.	0.133671782762692	.
PLAA	ENST00000397292	.	.	.	0.135203238320121	.
OR6A2	ENST00000332601	.	.	.	0.135203238320121	.
HDAC1	ENST00000373548	.	.	.	0.136839264631472	.
GHR	ENST00000230882	.	.	.	0.136839264631472	.
ATP6V1E1	ENST00000253413	.	.	.	0.138480350818013	.
MAPK1	ENST00000215832	.	.	.	0.140296846011132	.
POLR2H	ENST00000456318	.	.	.	0.140296846011132	.
GBA	ENST00000327247	.	.	.	0.142035756451341	.
PAK7	ENST00000378429	.	.	.	0.142035756451341	.
POLR1A	ENST00000263857	.	.	.	0.142035756451341	.
POLR3H	ENST00000355209	.	.	.	0.142035756451341	.
CAT	ENST00000241052	.	.	.	0.143889357395851	.
MYH8	ENST00000403437	.	.	.	0.145722718839602	.
PLRG1	ENST00000499023	.	.	.	0.145722718839602	.
ARRB1	ENST00000420843	.	.	.	0.149529431607354	.
NCOR1	ENST00000268712	.	.	.	0.149529431607354	.
GTF2H4	ENST00000259895	.	.	.	0.149529431607354	.
PROS1	ENST00000394236	.	.	.	0.151597233934896	.
AHCTF1	ENST00000326225	.	.	.	0.151597233934896	.
PIK3R1	ENST00000521381	.	.	.	0.153735874515095	.
HGF	ENST00000222390	.	.	.	0.153735874515095	.
LCK	ENST00000336890	.	.	.	0.153735874515095	.
ANAPC1	ENST00000341068	.	.	.	0.153735874515095	.
CD86	ENST00000330540	.	.	.	0.153735874515095	.
ARHGEF12	ENST00000397843	.	.	.	0.153735874515095	.
PSMD4	ENST00000368884	.	.	.	0.155859335469725	.
PTPRC	ENST00000442510	.	.	.	0.155859335469725	.
THRB	ENST00000396671	.	.	.	0.155859335469725	.
CYP4A11	ENST00000310638	.	.	.	0.155859335469725	.
CAMK2G	ENST00000322680	.	.	.	0.157986169674481	.
TNFRSF8	ENST00000263932	.	.	.	0.160227694383539	.
EPRS	ENST00000366923	.	.	.	0.160227694383539	.
ATP6V1H	ENST00000359530	.	.	.	0.160227694383539	.
SNW1	ENST00000261531	.	.	.	0.162492831843481	.
MAN1A2	ENST00000356554	.	.	.	0.164940124810255	.
FSHR	ENST00000406846	.	.	.	0.164940124810255	.
RPL27	ENST00000589913	.	.	.	0.164940124810255	.
SLC25A17	ENST00000435456	.	.	.	0.164940124810255	.
BUB1B	ENST00000287598	.	.	.	0.164940124810255	.
GCK	ENST00000403799	.	.	.	0.167404284027661	.
RPS4X	ENST00000316084	.	.	.	0.167404284027661	.
IDH1	ENST00000415913	.	.	.	0.167404284027661	.
NEU1	ENST00000375631	.	.	.	0.170109630629111	.
YWHAE	ENST00000264335	.	.	.	0.170109630629111	.
MCF2	ENST00000519895	.	.	.	0.170109630629111	.
KRAS	ENST00000256078	.	.	.	0.172688480350818	.
SMURF2	ENST00000262435	.	.	.	0.172688480350818	.
PHF5A	ENST00000216252	.	.	.	0.172688480350818	.
HNF4A	ENST00000316099	.	.	.	0.175461291954798	.
ARHGAP10	ENST00000336498	.	.	.	0.175461291954798	.
CASP8	ENST00000358485	.	.	.	0.175461291954798	.
CEP135	ENST00000257287	.	.	.	0.175461291954798	.
ABCD2	ENST00000308666	.	.	.	0.175461291954798	.
ACTB	ENST00000331789	.	.	.	0.178242536684095	.
CNOT4	ENST00000541284	.	.	.	0.178242536684095	.
CDC42	ENST00000344548	.	.	.	0.178242536684095	.
CACNA1C	ENST00000347598	.	.	.	0.178242536684095	.
PDE1A	ENST00000435564	.	.	.	0.178242536684095	.
LRP1	ENST00000243077	.	.	.	0.178242536684095	.
EFTUD2	ENST00000426333	.	.	.	0.178242536684095	.
AGXT	ENST00000307503	.	.	.	0.181226176420982	.
UBR5	ENST00000520539	.	.	.	0.181226176420982	.
GNB4	ENST00000232564	.	.	.	0.184326193287232	.
RBM8A	ENST00000330165	.	.	.	0.184326193287232	.
SSTR3	ENST00000328544	.	.	.	0.184326193287232	.
AVPR1B	ENST00000367126	.	.	.	0.184326193287232	.
PCSK1	ENST00000311106	.	.	.	0.184326193287232	.
OR11L1	ENST00000355784	.	.	.	0.184326193287232	.
IL2RB	ENST00000216223	.	.	.	0.18741946365323	.
CNGB1	ENST00000251102	.	.	.	0.18741946365323	.
STAT3	ENST00000264657	.	.	.	0.18741946365323	.
NDUFS6	ENST00000274137	.	.	.	0.18741946365323	.
OR2L8	ENST00000357191	.	.	.	0.18741946365323	.
SMNDC1	ENST00000369603	.	.	.	0.18741946365323	.
F8	ENST00000360256	.	.	.	0.190698262776185	.
UBE4B	ENST00000343090	.	.	.	0.190698262776185	.
SF3A1	ENST00000215793	.	.	.	0.190698262776185	.
EDN1	ENST00000379375	.	.	.	0.194061393152302	.
BIRC3	ENST00000263464	.	.	.	0.194061393152302	.
TGFB3	ENST00000238682	.	.	.	0.194061393152302	.
CACNA1A	ENST00000360228	.	.	.	0.194061393152302	.
PIGO	ENST00000378617	.	.	.	0.194061393152302	.
AP4E1	ENST00000261842	.	.	.	0.194061393152302	.
GDF5	ENST00000374372	.	.	.	0.197615112160567	.
C8A	ENST00000361249	.	.	.	0.197615112160567	.
IGF1	ENST00000456098	.	.	.	0.197615112160567	.
POLE	ENST00000320574	.	.	.	0.197615112160567	.
GRIA2	ENST00000296526	.	.	.	0.197615112160567	.
ERN1	ENST00000433197	.	.	.	0.197615112160567	.
ARHGAP30	ENST00000368013	.	.	.	0.197615112160567	.
SDCCAG8	ENST00000366541	.	.	.	0.201136785292629	.
ROCK2	ENST00000315872	.	.	.	0.201136785292629	.
AKT3	ENST00000366539	.	.	.	0.201136785292629	.
DCP1B	ENST00000280665	.	.	.	0.201136785292629	.
CNOT1	ENST00000317147	.	.	.	0.201136785292629	.
TUBB6	ENST00000317702	.	.	.	0.204962050936077	.
F2	ENST00000311907	.	.	.	0.204962050936077	.
PRKACB	ENST00000370685	.	.	.	0.204962050936077	.
GNRHR	ENST00000226413	.	.	.	0.204962050936077	.
CDH9	ENST00000231021	.	.	.	0.204962050936077	.
CYP2C19	ENST00000371321	.	.	.	0.208785629954461	.
COL4A4	ENST00000396625	.	.	.	0.208785629954461	.
HTR2C	ENST00000276198	.	.	.	0.208785629954461	.
AP1B1	ENST00000357586	.	.	.	0.208785629954461	.
ARAP2	ENST00000303965	.	.	.	0.208785629954461	.
GRM5	ENST00000418177	.	.	.	0.208785629954461	.
OR10G8	ENST00000431524	.	.	.	0.208785629954461	.
CHRNA6	ENST00000276410	.	.	.	0.208785629954461	.
GUCY1A2	ENST00000282249	.	.	.	0.21298532636195	.
RPL10A	ENST00000322203	.	.	.	0.21298532636195	.
DNM3	ENST00000358155	.	.	.	0.21298532636195	.
CLASP1	ENST00000263710	.	.	.	0.21298532636195	.
OR4E2	ENST00000408935	.	.	.	0.21298532636195	.
HDAC9	ENST00000441542	.	.	.	0.217382357901838	.
CYP2E1	ENST00000463117	.	.	.	0.217382357901838	.
RET	ENST00000355710	.	.	.	0.217382357901838	.
OGDHL	ENST00000374103	.	.	.	0.217382357901838	.
RPS25	ENST00000527673	.	.	.	0.217382357901838	.
OR10R2	ENST00000368152	.	.	.	0.217382357901838	.
PLCB2	ENST00000260402	.	.	.	0.221835048068814	.
EGFR	ENST00000275493	.	.	.	0.221835048068814	.
BRCA1	ENST00000471181	.	.	.	0.221835048068814	.
PUF60	ENST00000526683	.	.	.	0.221835048068814	.
ARID1A	ENST00000324856	.	.	.	0.226564344746163	.
GSTP1	ENST00000398606	.	.	.	0.226564344746163	.
EPHB2	ENST00000374632	.	.	.	0.226564344746163	.
C1QB	ENST00000314933	.	.	.	0.226564344746163	.
ACSL1	ENST00000515030	.	.	.	0.226564344746163	.
MYH13	ENST00000418404	.	.	.	0.226564344746163	.
OR52J3	ENST00000380370	.	.	.	0.226564344746163	.
TUBA1B	ENST00000336023	.	.	.	0.231538202057683	.
ME1	ENST00000369705	.	.	.	0.231538202057683	.
SPCS2	ENST00000263672	.	.	.	0.231538202057683	.
RIMS1	ENST00000521978	.	.	.	0.231538202057683	.
CCR3	ENST00000545097	.	.	.	0.231538202057683	.
TAF4	ENST00000252996	.	.	.	0.231538202057683	.
NSD1	ENST00000439151	.	.	.	0.231538202057683	.
LGMN	ENST00000393218	.	.	.	0.231538202057683	.
ALMS1	ENST00000264448	.	.	.	0.231538202057683	.
MAPK12	ENST00000215659	.	.	.	0.236555911620847	.
PML	ENST00000268058	.	.	.	0.236555911620847	.
MAD1L1	ENST00000406869	.	.	.	0.236555911620847	.
FURIN	ENST00000268171	.	.	.	0.236555911620847	.
BMP5	ENST00000370830	.	.	.	0.236555911620847	.
IKBKB	ENST00000520810	.	.	.	0.236555911620847	.
NCAM1	ENST00000524665	.	.	.	0.236555911620847	.
SRGAP2	ENST00000295713	.	.	.	0.236555911620847	.
OR52E2	ENST00000321522	.	.	.	0.236555911620847	.
AKT2	ENST00000392038	.	.	.	0.242115027829314	.
XIAP	ENST00000371199	.	.	.	0.242115027829314	.
CDC40	ENST00000368932	.	.	.	0.242115027829314	.
DSCAM	ENST00000400454	.	.	.	0.242115027829314	.
DSP	ENST00000379802	.	.	.	0.242115027829314	.
PPIL2	ENST00000412327	.	.	.	0.242115027829314	.
PENK	ENST00000314922	.	.	.	0.247937257547647	.
EIF4G1	ENST00000424196	.	.	.	0.247937257547647	.
OR4C46	ENST00000328188	.	.	.	0.247937257547647	.
CDH8	ENST00000577390	.	.	.	0.247937257547647	.
CDH18	ENST00000507958	.	.	.	0.247937257547647	.
EXOC3	ENST00000512944	.	.	.	0.247937257547647	.
NOS2	ENST00000313735	.	.	.	0.253926463147242	.
UGT1A9	ENST00000354728	.	.	.	0.253926463147242	.
WARS2	ENST00000235521	.	.	.	0.253926463147242	.
ABCB1	ENST00000265724	.	.	.	0.253926463147242	.
PPP1CC	ENST00000340766	.	.	.	0.253926463147242	.
SRRM1	ENST00000323848	.	.	.	0.253926463147242	.
CNOT2	ENST00000229195	.	.	.	0.253926463147242	.
GNAI1	ENST00000351004	.	.	.	0.260278293135436	.
GTF2A1	ENST00000553612	.	.	.	0.260278293135436	.
ADRBK2	ENST00000324198	.	.	.	0.260278293135436	.
MAPK8	ENST00000374189	.	.	.	0.260278293135436	.
VEGFC	ENST00000280193	.	.	.	0.260278293135436	.
DNAH8	ENST00000359357	.	.	.	0.260278293135436	.
BAD	ENST00000394532	.	.	.	0.260278293135436	.
F13A1	ENST00000264870	.	.	.	0.260278293135436	.
TAF1	ENST00000276072	.	.	.	0.260278293135436	.
ACOX3	ENST00000356406	.	.	.	0.26695226851071	.
CYP2C18	ENST00000285979	.	.	.	0.26695226851071	.
VARS	ENST00000375663	.	.	.	0.26695226851071	.
F9	ENST00000218099	.	.	.	0.26695226851071	.
ABCC9	ENST00000261200	.	.	.	0.26695226851071	.
CPT1A	ENST00000265641	.	.	.	0.26695226851071	.
GUCA1B	ENST00000230361	.	.	.	0.26695226851071	.
TERT	ENST00000310581	.	.	.	0.26695226851071	.
SLIT3	ENST00000519560	.	.	.	0.26695226851071	.
ADRBK1	ENST00000308595	.	.	.	0.274019227525721	.
SLC6A3	ENST00000270349	.	.	.	0.274019227525721	.
ADCY10	ENST00000367851	.	.	.	0.274019227525721	.
AGTR1	ENST00000542281	.	.	.	0.274019227525721	.
AQR	ENST00000156471	.	.	.	0.274019227525721	.
AP1G1	ENST00000393512	.	.	.	0.274019227525721	.
OR1S1	ENST00000309433	.	.	.	0.274019227525721	.
OSMR	ENST00000274276	.	.	.	0.274019227525721	.
SF3B2	ENST00000322535	.	.	.	0.274019227525721	.
GGA2	ENST00000309859	.	.	.	0.274019227525721	.
IKBKG	ENST00000369609	.	.	.	0.281496036431101	.
SELE	ENST00000333360	.	.	.	0.281496036431101	.
RANGAP1	ENST00000455915	.	.	.	0.281496036431101	.
DNM2	ENST00000389253	.	.	.	0.281496036431101	.
CCNE1	ENST00000262643	.	.	.	0.281496036431101	.
MMP1	ENST00000315274	.	.	.	0.281496036431101	.
ACTN2	ENST00000366578	.	.	.	0.281496036431101	.
CHRM2	ENST00000445907	.	.	.	0.281496036431101	.
XRN1	ENST00000264951	.	.	.	0.281496036431101	.
NUP133	ENST00000261396	.	.	.	0.281496036431101	.
WNT7A	ENST00000285018	.	.	.	0.281496036431101	.
P2RX6	ENST00000413302	.	.	.	0.281496036431101	.
OR13G1	ENST00000359688	.	.	.	0.281496036431101	.
LAMA2	ENST00000421865	.	.	.	0.289247765221791	.
CYP11B1	ENST00000292427	.	.	.	0.289247765221791	.
TACR3	ENST00000304883	.	.	.	0.289247765221791	.
CTTN	ENST00000376561	.	.	.	0.289247765221791	.
PLD1	ENST00000351298	.	.	.	0.289247765221791	.
RBPJ	ENST00000342295	.	.	.	0.289247765221791	.
NR5A2	ENST00000367362	.	.	.	0.289247765221791	.
SSR1	ENST00000244763	.	.	.	0.289247765221791	.
DHX38	ENST00000268482	.	.	.	0.289247765221791	.
NFATC4	ENST00000413692	.	.	.	0.289247765221791	.
CHRNB2	ENST00000368476	.	.	.	0.289247765221791	.
GRIN3A	ENST00000361820	.	.	.	0.289247765221791	.
OR13C8	ENST00000335040	.	.	.	0.289247765221791	.
ALDH3A1	ENST00000457500	.	.	.	0.297620172035756	.
IL18	ENST00000280357	.	.	.	0.297620172035756	.
PAPPA2	ENST00000367662	.	.	.	0.297620172035756	.
ARHGAP8	ENST00000389773	.	.	.	0.297620172035756	.
C3AR1	ENST00000307637	.	.	.	0.297620172035756	.
CD4	ENST00000011653	.	.	.	0.297620172035756	.
NPC1	ENST00000269228	.	.	.	0.297620172035756	.
FCGR2A	ENST00000271450	.	.	.	0.297620172035756	.
UFD1L	ENST00000263202	.	.	.	0.297620172035756	.
CEP72	ENST00000264935	.	.	.	0.297620172035756	.
IKBKE	ENST00000367120	.	.	.	0.297620172035756	.
GPD1	ENST00000301149	.	.	.	0.297620172035756	.
CDH19	ENST00000262150	.	.	.	0.297620172035756	.
PTRF	ENST00000357037	.	.	.	0.297620172035756	.
OR8B4	ENST00000356130	.	.	.	0.297620172035756	.
PIK3CD	ENST00000377346	.	.	.	0.306426041490977	.
IGF1R	ENST00000268035	.	.	.	0.306426041490977	.
BRCA2	ENST00000544455	.	.	.	0.306426041490977	.
ITGA1	ENST00000282588	.	.	.	0.306426041490977	.
PDHA2	ENST00000295266	.	.	.	0.306426041490977	.
CDK4	ENST00000257904	.	.	.	0.306426041490977	.
RAN	ENST00000543796	.	.	.	0.306426041490977	.
BAK1	ENST00000374467	.	.	.	0.306426041490977	.
MAML2	ENST00000524717	.	.	.	0.306426041490977	.
RPL3	ENST00000216146	.	.	.	0.306426041490977	.
DERL1	ENST00000259512	.	.	.	0.306426041490977	.
IFNA21	ENST00000380225	.	.	.	0.306426041490977	.
NDUFC2	ENST00000281031	.	.	.	0.306426041490977	.
ACSL5	ENST00000356116	.	.	.	0.306426041490977	.
RBM25	ENST00000261973	.	.	.	0.306426041490977	.
DDX3X	ENST00000399959	.	.	.	0.306426041490977	.
TLL1	ENST00000061240	.	.	.	0.306426041490977	.
L1CAM	ENST00000370060	.	.	.	0.306426041490977	.
AP4B1	ENST00000369569	.	.	.	0.316056670602125	.
AP1M1	ENST00000444449	.	.	.	0.316056670602125	.
XRCC6	ENST00000359308	.	.	.	0.316056670602125	.
CPS1	ENST00000430249	.	.	.	0.316056670602125	.
F2R	ENST00000319211	.	.	.	0.316056670602125	.
CBLB	ENST00000264122	.	.	.	0.316056670602125	.
HSPA4L	ENST00000296464	.	.	.	0.316056670602125	.
PAK2	ENST00000327134	.	.	.	0.316056670602125	.
ACSL6	ENST00000379264	.	.	.	0.316056670602125	.
GTF3C1	ENST00000356183	.	.	.	0.316056670602125	.
DLC1	ENST00000276297	.	.	.	0.316056670602125	.
NPLOC4	ENST00000331134	.	.	.	0.316056670602125	.
OR8K3	ENST00000312711	.	.	.	0.316056670602125	.
ABL1	ENST00000372348	.	.	.	0.325990892224658	.
RFWD2	ENST00000367669	.	.	.	0.325990892224658	.
ADCY1	ENST00000297323	.	.	.	0.325990892224658	.
CASP3	ENST00000308394	.	.	.	0.325990892224658	.
DYNC1H1	ENST00000360184	.	.	.	0.325990892224658	.
SYT1	ENST00000261205	.	.	.	0.325990892224658	.
NGEF	ENST00000264051	.	.	.	0.325990892224658	.
PRKAA2	ENST00000371244	.	.	.	0.325990892224658	.
NRXN1	ENST00000404971	.	.	.	0.325990892224658	.
CNOT6	ENST00000393356	.	.	.	0.325990892224658	.
BCAS2	ENST00000369541	.	.	.	0.325990892224658	.
OR52E6	ENST00000329322	.	.	.	0.325990892224658	.
SEC13	ENST00000350697	.	.	.	0.325990892224658	.
TCEB1	ENST00000518127	.	.	.	0.325990892224658	.
NUP37	ENST00000552283	.	.	.	0.325990892224658	.
ACIN1	ENST00000262710	.	.	.	0.325990892224658	.
DSG1	ENST00000257192	.	.	.	0.325990892224658	.
ARHGAP29	ENST00000260526	.	.	.	0.325990892224658	.
OR10AD1	ENST00000310248	.	.	.	0.325990892224658	.
FPR2	ENST00000598776	.	.	.	0.325990892224658	.
MAP2K4	ENST00000353533	.	.	.	0.336795412379828	.
F5	ENST00000367797	.	.	.	0.336795412379828	.
PCNA	ENST00000379160	.	.	.	0.336795412379828	.
ERBB3	ENST00000267101	.	.	.	0.336795412379828	.
LIG4	ENST00000356922	.	.	.	0.336795412379828	.
ITGA5	ENST00000293379	.	.	.	0.336795412379828	.
EIF4A2	ENST00000323963	.	.	.	0.336795412379828	.
CCNT1	ENST00000261900	.	.	.	0.336795412379828	.
