gene	transcript	protein_change	score	pvalue	qvalue	info
CSMD3	ENST00000297405	.	.	0.00024422697525177	0.0502153959545167	.
AQP7	ENST00000297988	.	.	0.000244699950752961	0.0502153959545167	.
CDH10	ENST00000264463	.	.	0.000259213457394021	0.0525650439007834	.
DLG1	ENST00000346964	.	.	0.000261324543905253	0.0525650439007834	.
MCCC1	ENST00000265594	.	.	0.000270861444583847	0.0539492265506415	.
GRIN2A	ENST00000396573	.	.	0.00027779387719731	0.0547928195062189	.
ITPR3	ENST00000374316	.	.	0.000307231708358842	0.060016532567483	.
LAMA4	ENST00000230538	.	.	0.000314871627472229	0.0609231617497696	.
STAR	ENST00000276449	.	.	0.000320577134465964	0.0613436535802803	.
BAI3	ENST00000370598	.	.	0.000323083822262748	0.0613436535802803	.
DNAH8	ENST00000359357	.	.	0.000343136487341997	0.0645477858966668	.
JUND	ENST00000252818	.	.	0.000351794118718747	0.0652626047749915	.
NRXN1	ENST00000404971	.	.	0.000353361219002218	0.0652626047749915	.
ZFHX4	ENST00000521891	.	.	0.000367698003475706	0.0672986724199319	.
C6	ENST00000263413	.	.	0.000373199176240976	0.0673846256298863	.
KARS	ENST00000319410	.	.	0.000378631943085965	0.0673846256298863	.
SMARCA4	ENST00000429416	.	.	0.000381985397249225	0.0673846256298863	.
LYN	ENST00000519728	.	.	0.000382591435059505	0.0673846256298863	.
ULK1	ENST00000321867	.	.	0.000386207421452134	0.0673846256298863	.
CD22	ENST00000085219	.	.	0.000388698471958787	0.0673846256298863	.
RYR1	ENST00000359596	.	.	0.000391385401866833	0.0673846256298863	.
RPS6KA3	ENST00000379565	.	.	0.000396478185541988	0.0676878219955549	.
ACAN	ENST00000439576	.	.	0.000414926488276871	0.0702470544652743	.
KDM6A	ENST00000377967	.	.	0.000422166238666943	0.0708820603698976	.
ERBB4	ENST00000342788	.	.	0.000448067369428705	0.0740076152627119	.
GALNT13	ENST00000392825	.	.	0.000448067369428705	0.0740076152627119	.
CPS1	ENST00000430249	.	.	0.000456003938523911	0.0744419051092804	.
ENPP1	ENST00000360971	.	.	0.000458462435543862	0.0744419051092804	.
GRIN2B	ENST00000609686	.	.	0.000462832884058196	0.0744419051092804	.
MLLT4	ENST00000507704	.	.	0.000466491968439684	0.0744419051092804	.
PLOD3	ENST00000223127	.	.	0.000469017712836577	0.0744419051092804	.
PDGFRA	ENST00000257290	.	.	0.000477836265955634	0.0747561224459741	.
MASP1	ENST00000337774	.	.	0.000478356759104973	0.0747561224459741	.
CD4	ENST00000011653	.	.	0.000486089364704103	0.0753846681933478	.
ID1	ENST00000376112	.	.	0.000510901605240422	0.0774562069167337	.
ERBB2	ENST00000269571	.	.	0.000513809107785184	0.0774562069167337	.
GNAI3	ENST00000369851	.	.	0.000515379245126728	0.0774562069167337	.
TNFRSF1A	ENST00000162749	.	.	0.000515828442584141	0.0774562069167337	.
BCAR1	ENST00000418647	.	.	0.000523277929456876	0.0774562069167337	.
ANK1	ENST00000265709	.	.	0.000524272906354113	0.0774562069167337	.
PLXNA3	ENST00000369682	.	.	0.000526134896362928	0.0774562069167337	.
AKT2	ENST00000392038	.	.	0.00053723636677557	0.0785215397655574	.
RALA	ENST00000005257	.	.	0.000541142868740881	0.0785275608667124	.
ABCD2	ENST00000308666	.	.	0.000567591577817725	0.0817814928719496	.
NSD1	ENST00000439151	.	.	0.000571784622857174	0.0818054675913123	.
KMT2D	ENST00000301067	.	.	0.000589514268851233	0.0837522509509206	.
ACTG1	ENST00000575842	.	.	0.000594035635672595	0.0838085275994753	.
TNFSF10	ENST00000241261	.	.	0.000606418037541159	0.0846734727568448	.
ADD1	ENST00000264758	.	.	0.000608502019221271	0.0846734727568448	.
TYK2	ENST00000525621	.	.	0.00063416383688369	0.08764403068115	.
TNR	ENST00000367674	.	.	0.000644186027583105	0.0884275901106646	.
OBSCN	ENST00000570156	.	.	0.000665084218650622	0.0906835636651412	.
LRP2	ENST00000263816	.	.	0.000688735084211127	0.093282279805555	.
DNAJB11	ENST00000439351	.	.	0.000695787073954716	0.0936133125461193	.
TRPC3	ENST00000379645	.	.	0.00070542383691143	0.0942854649387672	.
EIF3A	ENST00000369144	.	.	0.000735588992704583	0.0972209792327925	.
CR1	ENST00000367049	.	.	0.000736957609856765	0.0972209792327925	.
CEP135	ENST00000257287	.	.	0.000770029635139641	0.100928529467722	.
DAO	ENST00000228476	.	.	0.000783818026503579	0.101923364642725	.
CYP11B1	ENST00000292427	.	.	0.000788491673127611	0.101923364642725	.
TNFRSF25	ENST00000377782	.	.	0.000792670388538618	0.101923364642725	.
TNIK	ENST00000436636	.	.	0.000801982790875067	0.102413823205718	.
SLCO1B1	ENST00000256958	.	.	0.000806566829735917	0.102413823205718	.
GTSF1L	ENST00000373003	.	.	0.00082507528910432	0.104113227164244	.
MMP16	ENST00000286614	.	.	0.000853358232925182	0.10668051696841	.
PIK3CB	ENST00000477593	.	.	0.000855922635649283	0.10668051696841	.
CBLB	ENST00000264122	.	.	0.000888402489171367	0.110053566890277	.
TNKS	ENST00000310430	.	.	0.000898943277197662	0.110684434057865	.
TFDP1	ENST00000375370	.	.	0.000935542945154853	0.114496930564855	.
NFIC	ENST00000443272	.	.	0.00094291290835018	0.114707896084085	.
TP63	ENST00000264731	.	.	0.000951183568343213	0.115025270086076	.
SPHKAP	ENST00000392056	.	.	0.00098484492395757	0.118391180326166	.
ASH1L	ENST00000392403	.	.	0.000993848886018512	0.11877078804913	.
CLTC	ENST00000269122	.	.	0.00101608825862643	0.120016564315433	.
LAMA2	ENST00000421865	.	.	0.00101608825862643	0.120016564315433	.
DKK1	ENST00000373970	.	.	0.00103546022065146	0.12159774475581	.
PSMD2	ENST00000310118	.	.	0.00105742610807614	0.12311924316041	.
ANK2	ENST00000506722	.	.	0.00106053689471706	0.12311924316041	.
IL7R	ENST00000303115	.	.	0.00109335504150804	0.126042835101774	.
ITPR2	ENST00000381340	.	.	0.00109812865785657	0.126042835101774	.
DCC	ENST00000442544	.	.	0.00112068094845751	0.127260637976212	.
COPA	ENST00000368069	.	.	0.00112126669608889	0.127260637976212	.
PCDHGA6	ENST00000517434	.	.	0.00114187757881599	0.128854407851288	.
LRP6	ENST00000261349	.	.	0.00114799408451876	0.128854407851288	.
ATP4A	ENST00000262623	.	.	0.00116918610579526	0.129908359445172	.
COL5A2	ENST00000374866	.	.	0.00117596770092912	0.129908359445172	.
SRC	ENST00000373578	.	.	0.00117656714598896	0.129908359445172	.
CTPS2	ENST00000443824	.	.	0.00118789273157109	0.130449885051883	.
SELP	ENST00000263686	.	.	0.00121728045715329	0.132346048644261	.
MCM7	ENST00000303887	.	.	0.00122230509739498	0.132346048644261	.
PTGS2	ENST00000367468	.	.	0.0012247025568577	0.132346048644261	.
SOS1	ENST00000426016	.	.	0.00123754196859246	0.133025939862034	.
IDH1	ENST00000415913	.	.	0.00125226300283585	0.133899869292701	.
ABCB1	ENST00000265724	.	.	0.00131143879856665	0.139493144668482	.
EIF4G1	ENST00000424196	.	.	0.00132183493743309	0.139866659317139	.
AKR1D1	ENST00000242375	.	.	0.00142390218909573	0.149207317697963	.
NLGN1	ENST00000457714	.	.	0.00142726722239014	0.149207317697963	.
GNB1	ENST00000378609	.	.	0.00143214348056226	0.149207317697963	.
PRKCI	ENST00000295797	.	.	0.00147019868444989	0.152390594251449	.
ACSL6	ENST00000379264	.	.	0.00149912289070888	0.154491874560717	.
PHKA2	ENST00000379942	.	.	0.00150567981704184	0.154491874560717	.
SLC24A4	ENST00000532405	.	.	0.00152972218572181	0.156170029774494	.
POLR2B	ENST00000381227	.	.	0.00155676302332584	0.156408881731604	.
AP1S3	ENST00000396654	.	.	0.00155984482652354	0.156408881731604	.
RYR3	ENST00000389232	.	.	0.00155984482652354	0.156408881731604	.
CDH1	ENST00000261769	.	.	0.00156285700883617	0.156408881731604	.
ZNF479	ENST00000331162	.	.	0.001576616327341	0.157012437775783	.
SP1	ENST00000327443	.	.	0.0015998368399736	0.157729376908599	.
GDNF	ENST00000427982	.	.	0.00160557730358471	0.157729376908599	.
MAPK1	ENST00000215832	.	.	0.00161154721211664	0.157729376908599	.
FZD1	ENST00000287934	.	.	0.00161487056492364	0.157729376908599	.
IRS1	ENST00000305123	.	.	0.00164809417365389	0.160204216420825	.
PPP2R1A	ENST00000322088	.	.	0.00167377645767217	0.161925916733656	.
PCDH15	ENST00000414778	.	.	0.00170893643197501	0.164152615663946	.
CEP192	ENST00000506447	.	.	0.00172372748209697	0.164152615663946	.
PLD1	ENST00000351298	.	.	0.00172580016665507	0.164152615663946	.
F8	ENST00000360256	.	.	0.00172911300216994	0.164152615663946	.
ACTN2	ENST00000366578	.	.	0.00175260239776617	0.1652111971576	.
MYH6	ENST00000405093	.	.	0.00175652779021666	0.1652111971576	.
LDHC	ENST00000541669	.	.	0.00176529805829233	0.165270946323811	.
EIF2B5	ENST00000273783	.	.	0.00182201662148142	0.169798576523012	.
HES1	ENST00000232424	.	.	0.00184004050063303	0.170250335129754	.
CYCS	ENST00000305786	.	.	0.00184664173744944	0.170250335129754	.
SLC8A1	ENST00000403092	.	.	0.00185417207047163	0.170250335129754	.
IGF2R	ENST00000356956	.	.	0.00186038464258739	0.170250335129754	.
SMC3	ENST00000361804	.	.	0.00189380519990419	0.172135766470082	.
KLHL4	ENST00000373114	.	.	0.00189793323928423	0.172135766470082	.
TIAM2	ENST00000461783	.	.	0.00192322664953457	0.173654544941975	.
RELA	ENST00000406246	.	.	0.00195814626885382	0.175947398186806	.
GRID2	ENST00000282020	.	.	0.00198497675055245	0.175947398186806	.
ACTG2	ENST00000409624	.	.	0.00198737916277672	0.175947398186806	.
ETV5	ENST00000306376	.	.	0.0020066905061739	0.175947398186806	.
PAX5	ENST00000358127	.	.	0.00201263932974877	0.175947398186806	.
SETDB1	ENST00000271640	.	.	0.00201555659638651	0.175947398186806	.
NFKBIB	ENST00000313582	.	.	0.00201995050185152	0.175947398186806	.
SYNE1	ENST00000367255	.	.	0.00202121908409383	0.175947398186806	.
SH2D1A	ENST00000371139	.	.	0.00202656483440208	0.175947398186806	.
MAD1L1	ENST00000406869	.	.	0.0020606464590011	0.178145078557729	.
NRXN3	ENST00000554719	.	.	0.0020911675004105	0.179895343342878	.
RAF1	ENST00000251849	.	.	0.00209860190845944	0.179895343342878	.
JUN	ENST00000371222	.	.	0.0021459023353009	0.183177108588122	.
ACSS3	ENST00000548058	.	.	0.00217407721400336	0.18406541990709	.
IKBKB	ENST00000520810	.	.	0.00217626292259092	0.18406541990709	.
DVL1	ENST00000378891	.	.	0.00218566192171494	0.18406541990709	.
CSF2RA	ENST00000417535	.	.	0.00219862427597785	0.18406541990709	.
XIAP	ENST00000371199	.	.	0.00220160942298794	0.18406541990709	.
IL22RA2	ENST00000296980	.	.	0.00221078820000794	0.184075299472792	.
LRAT	ENST00000336356	.	.	0.00224861467391239	0.186245344503532	.
MERTK	ENST00000295408	.	.	0.00226183000693826	0.186245344503532	.
ZNF780B	ENST00000434248	.	.	0.00226435322368441	0.186245344503532	.
BCL6	ENST00000406870	.	.	0.00230422308584069	0.18876046859653	.
ZIC2	ENST00000376335	.	.	0.00233052535337586	0.189473504379223	.
GUSB	ENST00000304895	.	.	0.00233157984321745	0.189473504379223	.
PLXNA1	ENST00000393409	.	.	0.00234973894322848	0.189776224486355	.
RHOBTB2	ENST00000519685	.	.	0.00236383863612835	0.189776224486355	.
IDH3G	ENST00000217901	.	.	0.0024089119751508	0.189776224486355	.
BOC	ENST00000495514	.	.	0.00241114584324601	0.189776224486355	.
GNG2	ENST00000335281	.	.	0.00241508463655015	0.189776224486355	.
TSC1	ENST00000298552	.	.	0.00242009491332581	0.189776224486355	.
TBL1XR1	ENST00000430069	.	.	0.00242682100481498	0.189776224486355	.
PAPPA	ENST00000328252	.	.	0.00242906575917324	0.189776224486355	.
ACTN4	ENST00000252699	.	.	0.00243141456531623	0.189776224486355	.
GNB3	ENST00000229264	.	.	0.00243457388738149	0.189776224486355	.
ACTR2	ENST00000377982	.	.	0.00243805840672074	0.189776224486355	.
POLR2H	ENST00000456318	.	.	0.00246062987357331	0.190076640728195	.
TPTE	ENST00000415664	.	.	0.00246062987357331	0.190076640728195	.
SPHK1	ENST00000323374	.	.	0.00247589444296332	0.190531331451677	.
TACR1	ENST00000305249	.	.	0.00248901559691013	0.190818267421986	.
RHOBTB1	ENST00000337910	.	.	0.00251057573225184	0.190828431950834	.
MAN1A1	ENST00000368468	.	.	0.00252458087617351	0.190828431950834	.
ATP6V1B1	ENST00000234396	.	.	0.00252650741270965	0.190828431950834	.
RAD21	ENST00000297338	.	.	0.00253149615362112	0.190828431950834	.
RFC5	ENST00000454402	.	.	0.00253611324211091	0.190828431950834	.
FES	ENST00000328850	.	.	0.00255666600994642	0.19139929999323	.
CENPE	ENST00000265148	.	.	0.00257106112695039	0.19139929999323	.
TAOK1	ENST00000261716	.	.	0.00257196342282692	0.19139929999323	.
HDAC9	ENST00000441542	.	.	0.00260255089993985	0.192968701033496	.
GSTA2	ENST00000493422	.	.	0.00262564085185554	0.193972798350171	.
IRF6	ENST00000367021	.	.	0.00265023328959745	0.195080215621238	.
ABL1	ENST00000372348	.	.	0.00270509015023768	0.19781775640582	.
COLQ	ENST00000383788	.	.	0.00271140449497732	0.19781775640582	.
AKT3	ENST00000366539	.	.	0.00271663487090095	0.19781775640582	.
BRAF	ENST00000288602	.	.	0.00274302209657737	0.199025846121664	.
FAM120B	ENST00000476287	.	.	0.00277163218340587	0.200386047822326	.
GHR	ENST00000230882	.	.	0.0028331943279319	0.20411055307186	.
DMD	ENST00000357033	.	.	0.00288314107684365	0.206974890873341	.
CREB1	ENST00000432329	.	.	0.00289518662490599	0.207107786871796	.
CNTN1	ENST00000551295	.	.	0.00293438729365769	0.209175481606841	.
CETN2	ENST00000370277	.	.	0.00297467644011526	0.21020074424672	.
GRB2	ENST00000392562	.	.	0.00297741588241295	0.21020074424672	.
CR2	ENST00000367057	.	.	0.00297980972352113	0.21020074424672	.
GOT2	ENST00000245206	.	.	0.00299594427486189	0.210373432779637	.
SLC9A1	ENST00000263980	.	.	0.00301093271848795	0.210373432779637	.
MAP3K1	ENST00000399503	.	.	0.003023331376232	0.210373432779637	.
SNAP23	ENST00000249647	.	.	0.00302367800608654	0.210373432779637	.
BCL2L1	ENST00000307677	.	.	0.00307474332082376	0.212872084839736	.
EPHA4	ENST00000281821	.	.	0.00308054700447344	0.212872084839736	.
THBS2	ENST00000366787	.	.	0.00309948855972343	0.21345494772658	.
CYP7A1	ENST00000301645	.	.	0.00313202313088155	0.214966830834424	.
AP2M1	ENST00000292807	.	.	0.00316727607478145	0.215927452131745	.
TNK2	ENST00000381916	.	.	0.00316727607478145	0.215927452131745	.
VCL	ENST00000211998	.	.	0.00319595339186474	0.216385018927394	.
ETS1	ENST00000392668	.	.	0.00320353812106359	0.216385018927394	.
FGFR3	ENST00000340107	.	.	0.00320594067223595	0.216385018927394	.
MAGI2	ENST00000354212	.	.	0.00328969447480606	0.221302758113112	.
PAK2	ENST00000327134	.	.	0.00332331832541648	0.222319943015694	.
ACTB	ENST00000331789	.	.	0.00333436165312914	0.222319943015694	.
ZNF600	ENST00000338230	.	.	0.00335233504630305	0.222319943015694	.
PRKCZ	ENST00000378567	.	.	0.00336011362893453	0.222319943015694	.
GAB1	ENST00000262995	.	.	0.00336089729843979	0.222319943015694	.
LIG4	ENST00000356922	.	.	0.00337047363894633	0.222319943015694	.
REG3G	ENST00000272324	.	.	0.00340272261342477	0.223254596096138	.
CAD	ENST00000264705	.	.	0.0034066216179269	0.223254596096138	.
PRKAG2	ENST00000287878	.	.	0.00342929119029425	0.223666646990327	.
ARHGEF1	ENST00000337665	.	.	0.00343492783328322	0.223666646990327	.
EGR1	ENST00000239938	.	.	0.00344621940898671	0.223684963300236	.
ST6GAL1	ENST00000169298	.	.	0.00349589980115301	0.226186943822371	.
PROS1	ENST00000394236	.	.	0.00351766848758479	0.226872866646897	.
PTPN11	ENST00000351677	.	.	0.00354439714646409	0.227099044744291	.
CNOT4	ENST00000541284	.	.	0.00355182695251952	0.227099044744291	.
GNAZ	ENST00000248996	.	.	0.00355471038731465	0.227099044744291	.
CD300A	ENST00000360141	.	.	0.00358217895201898	0.227948693847966	.
PC	ENST00000393960	.	.	0.0036295180166157	0.227948693847966	.
GBE1	ENST00000429644	.	.	0.00363860006386061	0.227948693847966	.
YES1	ENST00000584307	.	.	0.0036387794226698	0.227948693847966	.
CDH16	ENST00000299752	.	.	0.00364486315807822	0.227948693847966	.
GMPS	ENST00000496455	.	.	0.00364769724899423	0.227948693847966	.
RAG2	ENST00000311485	.	.	0.00365073060055688	0.227948693847966	.
ACO2	ENST00000216254	.	.	0.00365777092904296	0.227948693847966	.
ADIPOQ	ENST00000412955	.	.	0.00372473390804495	0.231411908488811	.
CTNNA3	ENST00000433211	.	.	0.00374455594490383	0.231934142002031	.
NTRK1	ENST00000524377	.	.	0.00381355335287378	0.23548981737685	.
HIST1H1E	ENST00000304218	.	.	0.00383875426190459	0.235828699621189	.
TYRP1	ENST00000388918	.	.	0.0038422573131824	0.235828699621189	.
PCDH11X	ENST00000395337	.	.	0.00385590061738899	0.23595324380384	.
TYROBP	ENST00000262629	.	.	0.00387222390630029	0.236240543184374	.
EPHA3	ENST00000336596	.	.	0.00392030915945985	0.238353597399778	.
TLN1	ENST00000314888	.	.	0.00393032364288864	0.238353597399778	.
LAMB1	ENST00000222399	.	.	0.003942515184656	0.23838136455795	.
APP	ENST00000346798	.	.	0.00396609858957805	0.238634548846361	.
DNAJC6	ENST00000395325	.	.	0.00397019479769984	0.238634548846361	.
FIP1L1	ENST00000337488	.	.	0.00399026084143155	0.239133154143137	.
MSN	ENST00000360270	.	.	0.00401039089818942	0.239632651434165	.
GABRA2	ENST00000510861	.	.	0.00402991458552635	0.240093093019218	.
GYS2	ENST00000261195	.	.	0.00406938035036088	0.241083441302275	.
CP	ENST00000264613	.	.	0.00407027074063203	0.241083441302275	.
CAPN1	ENST00000527323	.	.	0.00410957661847427	0.242703949363149	.
PLOD2	ENST00000282903	.	.	0.00412842511326614	0.243014285312901	.
EIF5A2	ENST00000295822	.	.	0.00414372556141326	0.243014285312901	.
APOB	ENST00000233242	.	.	0.00415996719066296	0.243014285312901	.
SPTAN1	ENST00000372739	.	.	0.00416267824812411	0.243014285312901	.
MAP2K7	ENST00000397979	.	.	0.00420166626968045	0.244587541360539	.
TRIP6	ENST00000200457	.	.	0.00422444524076621	0.245210941461161	.
ASTN1	ENST00000361833	.	.	0.00429198834568404	0.248421752794635	.
LAMA1	ENST00000389658	.	.	0.00434143466038467	0.249289370631601	.
LAMA3	ENST00000313654	.	.	0.0043470145114615	0.249289370631601	.
PARP2	ENST00000250416	.	.	0.00436117218199219	0.249289370631601	.
RASAL2	ENST00000367649	.	.	0.00437438607577298	0.249289370631601	.
XPO1	ENST00000401558	.	.	0.00438195465345392	0.249289370631601	.
RHOQ	ENST00000238738	.	.	0.00439182553498514	0.249289370631601	.
YARS	ENST00000373477	.	.	0.00439757386382184	0.249289370631601	.
NCOR1	ENST00000268712	.	.	0.00440514294431703	0.249289370631601	.
ECEL1	ENST00000304546	.	.	0.00445583342340417	0.250852423103661	.
NEDD4	ENST00000435532	.	.	0.00446435136944612	0.250852423103661	.
RNF144A	ENST00000320892	.	.	0.00447283591662413	0.250852423103661	.
RANBP2	ENST00000283195	.	.	0.00448777157183729	0.250852423103661	.
MYH9	ENST00000216181	.	.	0.00449450098492482	0.250852423103661	.
ACTN1	ENST00000394419	.	.	0.00457992658651575	0.254817776491751	.
WARS	ENST00000355338	.	.	0.00461334529881195	0.254817776491751	.
PRKCQ	ENST00000263125	.	.	0.00462019828792435	0.254817776491751	.
SMAD5	ENST00000545279	.	.	0.00462240832134072	0.254817776491751	.
AQP4	ENST00000383168	.	.	0.00462826144543493	0.254817776491751	.
PLXNB2	ENST00000449103	.	.	0.00464450012003139	0.255020714698805	.
CHMP1B	ENST00000526991	.	.	0.00467302878785829	0.255895560253717	.
COL1A2	ENST00000297268	.	.	0.00475096387712449	0.257570017083678	.
SIRT2	ENST00000249396	.	.	0.00475168394059068	0.257570017083678	.
