gene	transcript	protein_change	score	pvalue	qvalue	info
CDK5	ENST00000485972	.	.	7.49369903516267e-05	0.0178963978644572	.
ANK3	ENST00000503366	.	.	7.6794069958003e-05	0.0181215720798516	.
EPHA5	ENST00000273854	.	.	9.60940134611402e-05	0.0224091239391379	.
AKT3	ENST00000366539	.	.	9.81692946565953e-05	0.0225172116631086	.
LRP1B	ENST00000389484	.	.	9.88294528650213e-05	0.0225172116631086	.
DMD	ENST00000357033	.	.	0.000110627574881958	0.0243318403377832	.
EP300	ENST00000263253	.	.	0.000110627574881958	0.0243318403377832	.
PPP3CA	ENST00000394854	.	.	0.000110745145944937	0.0243318403377832	.
NBN	ENST00000265433	.	.	0.00011170403948836	0.0243318403377832	.
MAP2K1	ENST00000307102	.	.	0.00011425788529007	0.024617606545867	.
SMARCA2	ENST00000382203	.	.	0.000116520677276699	0.0248351920965455	.
RYR3	ENST00000389232	.	.	0.000122664957988639	0.0258666467792639	.
SP1	ENST00000327443	.	.	0.000129980460353952	0.0271207651066951	.
TNFSF10	ENST00000241261	.	.	0.000134070082950776	0.0274662735143316	.
SDC4	ENST00000372733	.	.	0.000134407654671081	0.0274662735143316	.
NFIB	ENST00000380959	.	.	0.000145584527649657	0.02944669905175	.
EPHA3	ENST00000336596	.	.	0.000147083010692368	0.0294492872519608	.
TLR4	ENST00000355622	.	.	0.000153158725402568	0.030359122549297	.
SLC9A3	ENST00000264938	.	.	0.000157497816766592	0.030910116078687	.
LAMA3	ENST00000313654	.	.	0.000159535344382881	0.0309129592902578	.
ACVR2A	ENST00000241416	.	.	0.000160631359443878	0.0309129592902578	.
H2AFZ	ENST00000296417	.	.	0.000163132422456087	0.0310924122877361	.
TTN	ENST00000589042	.	.	0.000167749960947277	0.0316317293073611	.
RELN	ENST00000428762	.	.	0.000169153632659685	0.0316317293073611	.
CYP51A1	ENST00000003100	.	.	0.000179713461071074	0.0332923385546806	.
TSTA3	ENST00000425753	.	.	0.000190611868349646	0.0349843375409878	.
STAT1	ENST00000361099	.	.	0.000212439626807556	0.0383884020350603	.
PIK3C2B	ENST00000367187	.	.	0.000213032197752832	0.0383884020350603	.
MAP3K7	ENST00000369329	.	.	0.000222966478131666	0.039816590356089	.
U2AF1	ENST00000291552	.	.	0.000230727343805314	0.0408346197224012	.
HLA-B	ENST00000412585	.	.	0.000234275413858819	0.0410956394115886	.
NFKBIB	ENST00000313582	.	.	0.000236592761595621	0.041138085266214	.
TP63	ENST00000264731	.	.	0.000254582364925858	0.0434598981307222	.
FZD1	ENST00000287934	.	.	0.000254929871727952	0.0434598981307222	.
PRKX	ENST00000262848	.	.	0.000256523462884396	0.0434598981307222	.
VAV3	ENST00000370056	.	.	0.000267674473282501	0.0449647746559808	.
TRPC6	ENST00000344327	.	.	0.000272574821855704	0.0454031774691073	.
GBF1	ENST00000369983	.	.	0.000274944625182196	0.0454162696696791	.
CHD4	ENST00000357008	.	.	0.000279775732618213	0.0458323518343654	.
BCAR1	ENST00000418647	.	.	0.000287620272110651	0.0459018146794524	.
COL4A1	ENST00000375820	.	.	0.00028767831998058	0.0459018146794524	.
LEF1	ENST00000265165	.	.	0.000289672721425422	0.0459018146794524	.
TAOK1	ENST00000261716	.	.	0.000289898966397962	0.0459018146794524	.
PLCG1	ENST00000373272	.	.	0.000291778258985521	0.0459018146794524	.
SMAD1	ENST00000515385	.	.	0.000302393678472283	0.0469304020442593	.
TRRAP	ENST00000359863	.	.	0.000303051733511512	0.0469304020442593	.
FOXP2	ENST00000408937	.	.	0.000315808651794458	0.0485268146966647	.
LRP2	ENST00000263816	.	.	0.000324794940488894	0.0486543594182954	.
SHC4	ENST00000332408	.	.	0.000328546608764762	0.0486543594182954	.
MAPK10	ENST00000359221	.	.	0.000328938437551427	0.0486543594182954	.
AMY2B	ENST00000361355	.	.	0.000329290486295082	0.0486543594182954	.
CDH12	ENST00000382254	.	.	0.00032977157501656	0.0486543594182954	.
RANBP2	ENST00000283195	.	.	0.000332714589262686	0.0486543594182954	.
FADD	ENST00000301838	.	.	0.000337336734950489	0.0486543594182954	.
GRM5	ENST00000418177	.	.	0.000337923595770532	0.0486543594182954	.
IFI16	ENST00000368131	.	.	0.000338729774983592	0.0486543594182954	.
YWHAE	ENST00000264335	.	.	0.000347477324489992	0.049551766374393	.
PIAS2	ENST00000585916	.	.	0.00035616558411927	0.0504279586315155	.
RFC2	ENST00000055077	.	.	0.000365846142895404	0.0513929400667273	.
PAK3	ENST00000360648	.	.	0.000370537332561867	0.0513929400667273	.
PDGFRA	ENST00000257290	.	.	0.000372493190276807	0.0513929400667273	.
FAS	ENST00000355740	.	.	0.000373352001291935	0.0513929400667273	.
SMARCE1	ENST00000348513	.	.	0.000382221719328311	0.0516200992337105	.
ARFGAP2	ENST00000524782	.	.	0.000382530330429286	0.0516200992337105	.
SCN10A	ENST00000449082	.	.	0.000382814780917942	0.0516200992337105	.
BLM	ENST00000355112	.	.	0.000402916073018699	0.0539635297255179	.
FGFR2	ENST00000457416	.	.	0.000411078977531422	0.0541302244312261	.
CACNA1E	ENST00000367573	.	.	0.00041492657362387	0.0541302244312261	.
TJP1	ENST00000346128	.	.	0.000415268065475208	0.0541302244312261	.
IFNA17	ENST00000413767	.	.	0.000416549070127398	0.0541302244312261	.
TNFRSF1A	ENST00000162749	.	.	0.00041781476833708	0.0541302244312261	.
AR	ENST00000374690	.	.	0.00044240916326405	0.056944379442987	.
NF1	ENST00000358273	.	.	0.000448174456346842	0.0573142843464974	.
CCND1	ENST00000227507	.	.	0.00045535111530693	0.0578587808180383	.
KLC4	ENST00000259708	.	.	0.000476002282189543	0.0600065924716182	.
BMPR1A	ENST00000372037	.	.	0.000480451757423095	0.0600065924716182	.
MTSS1	ENST00000518547	.	.	0.000481336303248274	0.0600065924716182	.
GRIK1	ENST00000399907	.	.	0.000491347780817594	0.0608718481960397	.
TPTE	ENST00000415664	.	.	0.000500808870360451	0.0616585927222662	.
F8	ENST00000360256	.	.	0.000514179284172256	0.0625902383596065	.
ACTG1	ENST00000575842	.	.	0.000514691194259704	0.0625902383596065	.
PRKG1	ENST00000401604	.	.	0.000518200947495483	0.0626327998857041	.
ADCY10	ENST00000367851	.	.	0.000528428877766377	0.0631467731331962	.
PRKCI	ENST00000295797	.	.	0.000528824757345907	0.0631467731331962	.
ATP1B1	ENST00000367816	.	.	0.000535341993824298	0.0635422095903307	.
PAK2	ENST00000327134	.	.	0.000553784828980189	0.0646816578485772	.
OR6X1	ENST00000327930	.	.	0.000557854180702388	0.0646816578485772	.
COL6A3	ENST00000295550	.	.	0.000557854180702388	0.0646816578485772	.
MMP16	ENST00000286614	.	.	0.000557994324089734	0.0646816578485772	.
ITGB2	ENST00000397850	.	.	0.000579939191195376	0.0668346200457834	.
RARA	ENST00000254066	.	.	0.000591855381026248	0.0678136263740017	.
NCOA2	ENST00000452400	.	.	0.00062009094186813	0.0706404749983338	.
BAI1	ENST00000517894	.	.	0.000648525193350881	0.0729305782401959	.
DST	ENST00000449297	.	.	0.000649870220209543	0.0729305782401959	.
TUBA3C	ENST00000400113	.	.	0.000651391534445448	0.0729305782401959	.
CD163	ENST00000359156	.	.	0.00065491085292881	0.0729305782401959	.
DDC	ENST00000444124	.	.	0.000695374484068757	0.0770039833698933	.
CDH2	ENST00000269141	.	.	0.000702912145987726	0.0773446100744289	.
RXRA	ENST00000481739	.	.	0.000709165581053036	0.0773446100744289	.
TERF1	ENST00000276603	.	.	0.00071015634313117	0.0773446100744289	.
CHD5	ENST00000262450	.	.	0.0007144475138958	0.0773867684177189	.
AGA	ENST00000264595	.	.	0.000731971475367538	0.0788540140474747	.
FEN1	ENST00000305885	.	.	0.000737918206665465	0.0788585644052805	.
THRA	ENST00000264637	.	.	0.000739970385399161	0.0788585644052805	.
DAB2	ENST00000320816	.	.	0.000781121917751071	0.0826634517069109	.
NBEA	ENST00000400445	.	.	0.000787887220817592	0.0826634517069109	.
LAT2	ENST00000460943	.	.	0.00078818446032722	0.0826634517069109	.
PRKG2	ENST00000395578	.	.	0.000804589588678387	0.0835319099675978	.
SRC	ENST00000373578	.	.	0.000804893290475793	0.0835319099675978	.
NCSTN	ENST00000294785	.	.	0.000825596733028319	0.0852342627192049	.
BLK	ENST00000259089	.	.	0.000831931783977862	0.0852947940634491	.
MAD1L1	ENST00000406869	.	.	0.000838242192488125	0.0852947940634491	.
FBXW11	ENST00000265094	.	.	0.000839092162363665	0.0852947940634491	.
RBBP4	ENST00000373493	.	.	0.000843887334574651	0.0853445650302996	.
GRIN2A	ENST00000396573	.	.	0.000848605521465216	0.0853860844999163	.
SOCS3	ENST00000330871	.	.	0.000857163360274605	0.085501228875529	.
SOS2	ENST00000216373	.	.	0.000858376780659382	0.085501228875529	.
IPO5	ENST00000261574	.	.	0.000874762329716337	0.0866976944981862	.
GABRA1	ENST00000428797	.	.	0.000885819053194232	0.0872835446315131	.
ACTN4	ENST00000252699	.	.	0.000893113394924912	0.0872835446315131	.
FGF10	ENST00000264664	.	.	0.00089388354152947	0.0872835446315131	.
UBE4A	ENST00000431736	.	.	0.000900282610345681	0.0874774603052553	.
AQP7	ENST00000297988	.	.	0.000925053703785263	0.0894294968047168	.
NTRK1	ENST00000524377	.	.	0.000929395436473195	0.0894294968047168	.
EPHA7	ENST00000369303	.	.	0.000937721882140317	0.0897947978153882	.
MKL1	ENST00000355630	.	.	0.00094862675777343	0.0899992846465136	.
MSR1	ENST00000262101	.	.	0.000948938073409411	0.0899992846465136	.
JUP	ENST00000393931	.	.	0.000955107577935544	0.0900495101484393	.
MAPK8	ENST00000374189	.	.	0.000958553457840818	0.0900495101484393	.
ESR1	ENST00000440973	.	.	0.000972339549959386	0.0907145945843237	.
APP	ENST00000346798	.	.	0.000974786027971998	0.0907145945843237	.
PLD1	ENST00000351298	.	.	0.000994092233247596	0.092078954427261	.
GC	ENST00000504199	.	.	0.00100821619233386	0.0929528435555431	.
CDC27	ENST00000531206	.	.	0.00103234765898952	0.094737015261529	.
NFATC2	ENST00000609943	.	.	0.00105224810521506	0.0961182577952669	.
EPHB1	ENST00000398015	.	.	0.00106265019425283	0.0964338181970686	.
SOS1	ENST00000426016	.	.	0.00106543265993129	0.0964338181970686	.
BET1	ENST00000222547	.	.	0.00108503977059238	0.0977620833303734	.
HSP90AB1	ENST00000371554	.	.	0.00109033754474143	0.0977948905514236	.
NCOR1	ENST00000268712	.	.	0.00109739711139548	0.0979847096490144	.
POLB	ENST00000265421	.	.	0.00111084713219602	0.0986476580690861	.
PCSK2	ENST00000262545	.	.	0.00111477527027925	0.0986476580690861	.
EPRS	ENST00000366923	.	.	0.0011206206360206	0.0987241877653348	.
CD4	ENST00000011653	.	.	0.0011346117674709	0.099382908425352	.
RHEB	ENST00000262187	.	.	0.00113822587694486	0.099382908425352	.
TRPC4	ENST00000379681	.	.	0.0011441386940138	0.099382908425352	.
MAP2K3	ENST00000342679	.	.	0.00114815286194156	0.099382908425352	.
SMARCA4	ENST00000429416	.	.	0.00116146402841631	0.100097999875079	.
CACNA2D3	ENST00000474759	.	.	0.00118003945392888	0.100850332210807	.
CD44	ENST00000428726	.	.	0.0011803691389823	0.100850332210807	.
F10	ENST00000375559	.	.	0.00118687168262045	0.100970688810741	.
ACTN2	ENST00000366578	.	.	0.00119216861185222	0.10098788984673	.
MPL	ENST00000372470	.	.	0.00120793438435345	0.101887980283634	.
ALDH1A3	ENST00000329841	.	.	0.00121548296959586	0.10209026874292	.
CAMK2G	ENST00000322680	.	.	0.00123791592563043	0.103535736193445	.
BRCA1	ENST00000471181	.	.	0.00125404269373889	0.104443841492825	.
MYH7B	ENST00000262873	.	.	0.00125998253413274	0.104499471931294	.
NOTCH2	ENST00000256646	.	.	0.00127191553786718	0.10498214231226	.
FER	ENST00000281092	.	.	0.00127937029407512	0.10498214231226	.
NR1H3	ENST00000467728	.	.	0.00129172070613987	0.10498214231226	.
PIK3R1	ENST00000521381	.	.	0.00129215896382874	0.10498214231226	.
MEN1	ENST00000337652	.	.	0.00129228345899462	0.10498214231226	.
DVL3	ENST00000313143	.	.	0.00131250927571985	0.105863617687037	.
SRGAP1	ENST00000355086	.	.	0.00132198644075944	0.105863617687037	.
TAS1R2	ENST00000375371	.	.	0.00132248649866894	0.105863617687037	.
HIST1H2AD	ENST00000341023	.	.	0.00132449688156519	0.105863617687037	.
WIPF1	ENST00000392547	.	.	0.00133685769914275	0.106422463102039	.
GATA3	ENST00000379328	.	.	0.00134815256238301	0.106506814565018	.
MAPK15	ENST00000338033	.	.	0.00134866362908988	0.106506814565018	.
CAV1	ENST00000341049	.	.	0.00137775212784926	0.107970743022514	.
GUCY2F	ENST00000218006	.	.	0.0013834134108117	0.107970743022514	.
PYHIN1	ENST00000368140	.	.	0.00138818235605544	0.107970743022514	.
OBSCN	ENST00000570156	.	.	0.00138898897541828	0.107970743022514	.
PTPRB	ENST00000334414	.	.	0.00142468476337177	0.10903716302774	.
DNM1	ENST00000372923	.	.	0.0014255793254049	0.10903716302774	.
SH3GL3	ENST00000427482	.	.	0.00143153501554533	0.10903716302774	.
PTPRM	ENST00000580170	.	.	0.00144071407540796	0.10903716302774	.
ZFP90	ENST00000570495	.	.	0.00144127749035892	0.10903716302774	.
FMN2	ENST00000319653	.	.	0.00144512201002067	0.10903716302774	.
ATP1A2	ENST00000361216	.	.	0.00144530023623515	0.10903716302774	.
PRF1	ENST00000441259	.	.	0.0014508655341645	0.10903716302774	.
HSPA8	ENST00000534624	.	.	0.00145221526785003	0.10903716302774	.
ITPR2	ENST00000381340	.	.	0.00147127663046119	0.10963992323922	.
FOXE1	ENST00000375123	.	.	0.00147130559891194	0.10963992323922	.
EPHA4	ENST00000281821	.	.	0.00149192916824364	0.110485593562214	.
CYC1	ENST00000318911	.	.	0.0014982883849724	0.110485593562214	.
COL2A1	ENST00000380518	.	.	0.00149937567693652	0.110485593562214	.
CAPN6	ENST00000324068	.	.	0.0015144793411537	0.111185220371662	.
TNC	ENST00000350763	.	.	0.00152321027755013	0.111413557644276	.
STK11	ENST00000326873	.	.	0.0015297168560551	0.111478115885015	.
PCDHGB4	ENST00000519479	.	.	0.00155497051254762	0.11247835164938	.
SUV39H2	ENST00000354919	.	.	0.00156200959570708	0.11247835164938	.
ITGA9	ENST00000264741	.	.	0.00156446109153024	0.11247835164938	.
KCNB1	ENST00000371741	.	.	0.00156613989785233	0.11247835164938	.
BCAT2	ENST00000316273	.	.	0.00159599716438974	0.114208865677016	.
NR1D1	ENST00000246672	.	.	0.00160622302884594	0.114432659798227	.
BCAT1	ENST00000539282	.	.	0.00161706428458638	0.114432659798227	.
CACNA2D2	ENST00000479441	.	.	0.00162049794595379	0.114432659798227	.
CDH4	ENST00000360469	.	.	0.00162221659788628	0.114432659798227	.
ARFGEF2	ENST00000371917	.	.	0.00163050846616493	0.114468982010387	.
VARS	ENST00000375663	.	.	0.00163428119811016	0.114468982010387	.
MYD88	ENST00000417037	.	.	0.00164466977037474	0.114791000663268	.
FOSL2	ENST00000264716	.	.	0.00166350530859893	0.115698253428239	.
CBL	ENST00000264033	.	.	0.00168137634140896	0.116247932989811	.
GABRA6	ENST00000274545	.	.	0.00168313776450791	0.116247932989811	.
CDK4	ENST00000257904	.	.	0.00169239035508315	0.116481116730758	.
CSK	ENST00000220003	.	.	0.00173682325217685	0.1191256418846	.
GLI3	ENST00000395925	.	.	0.00175089732799396	0.119607819521198	.
F13A1	ENST00000264870	.	.	0.00175592147516237	0.119607819521198	.
PTGIS	ENST00000244043	.	.	0.00177836199392648	0.120426569360981	.
STAT5A	ENST00000345506	.	.	0.00178009206047662	0.120426569360981	.
MAP3K1	ENST00000399503	.	.	0.00179422628521659	0.120969909610759	.
ITPR1	ENST00000302640	.	.	0.00185860972834425	0.124885973000813	.
MDM2	ENST00000462284	.	.	0.001874938397912	0.125557530146661	.
ASAP1	ENST00000357668	.	.	0.00189136068610294	0.126055966831061	.
NPR2	ENST00000342694	.	.	0.00189655554110118	0.126055966831061	.
GRB2	ENST00000392562	.	.	0.00190145969541354	0.126055966831061	.
PXN	ENST00000267257	.	.	0.0019182618695142	0.126745955925035	.
FASLG	ENST00000367721	.	.	0.00193626152892318	0.127411597855261	.
VEGFC	ENST00000280193	.	.	0.00194119173404746	0.127411597855261	.
SLC25A13	ENST00000416240	.	.	0.00196803123701499	0.128746914785845	.
TYR	ENST00000263321	.	.	0.00197717169705986	0.128919399273423	.
YES1	ENST00000584307	.	.	0.00198699640598636	0.129135222162169	.
CTTN	ENST00000376561	.	.	0.00203527482731794	0.130427174593853	.
OLFM3	ENST00000370103	.	.	0.00204341485680085	0.130427174593853	.
CUL1	ENST00000325222	.	.	0.00204529092566949	0.130427174593853	.
KCNQ2	ENST00000359125	.	.	0.00204606204494605	0.130427174593853	.
BUB1B	ENST00000287598	.	.	0.00204817748291038	0.130427174593853	.
ITGB7	ENST00000267082	.	.	0.00205668216714584	0.130427174593853	.
CSMD3	ENST00000297405	.	.	0.00205815012139294	0.130427174593853	.
IL11RA	ENST00000555003	.	.	0.00206004056322888	0.130427174593853	.
MCM4	ENST00000262105	.	.	0.00206609488560538	0.130427174593853	.
NOTCH4	ENST00000375023	.	.	0.00207823909363097	0.130777318456994	.
UBE2NL	ENST00000370494	.	.	0.00208649671927226	0.1308814492703	.
FZR1	ENST00000395095	.	.	0.00209937168771245	0.131273645406423	.
EGF	ENST00000265171	.	.	0.00213760731551964	0.133244189334058	.
SMARCC2	ENST00000267064	.	.	0.00214795612268432	0.133469549416453	.
CYP7B1	ENST00000310193	.	.	0.00215806159795467	0.133678428108305	.
FLNA	ENST00000369850	.	.	0.00217223311630452	0.133854069829515	.
PIGR	ENST00000356495	.	.	0.00218510214684823	0.133854069829515	.
CLOCK	ENST00000309964	.	.	0.00218758617445751	0.133854069829515	.
MUSK	ENST00000374448	.	.	0.00218790831524381	0.133854069829515	.
BUB1	ENST00000302759	.	.	0.00222095915823431	0.135366319517402	.
PARK2	ENST00000366898	.	.	0.00222628494413647	0.135366319517402	.
ESRRG	ENST00000366937	.	.	0.00226013921703916	0.137004524648777	.
NFASC	ENST00000339876	.	.	0.00227595912918367	0.137106374731348	.
EFNB2	ENST00000245323	.	.	0.0022790687653724	0.137106374731348	.
IRS1	ENST00000305123	.	.	0.0022841045846888	0.137106374731348	.
WNK1	ENST00000315939	.	.	0.0022954785331566	0.137106374731348	.
VAV1	ENST00000602142	.	.	0.00229640381448934	0.137106374731348	.
GHR	ENST00000230882	.	.	0.00232157758601549	0.138193125855853	.
HSPA2	ENST00000247207	.	.	0.00233049075106731	0.138197919430592	.
CCR5	ENST00000343801	.	.	0.00233560200833662	0.138197919430592	.
ANK1	ENST00000265709	.	.	0.00235560544328723	0.138966699692975	.
FGFR4	ENST00000292408	.	.	0.00237824022125886	0.139885690402947	.
CDH3	ENST00000264012	.	.	0.00238935116782533	0.140123428546254	.
DHX8	ENST00000262415	.	.	0.00240040671923892	0.140356525040572	.
GRIN2B	ENST00000609686	.	.	0.00240943707164136	0.140470181276691	.
UTRN	ENST00000367545	.	.	0.0024243932771037	0.140476463409768	.
SYT2	ENST00000367267	.	.	0.00243573803170003	0.140476463409768	.
PRKCB	ENST00000303531	.	.	0.00244768628713017	0.140476463409768	.
CLDN19	ENST00000296387	.	.	0.00244822835060159	0.140476463409768	.
CHRNA3	ENST00000326828	.	.	0.00245372250213838	0.140476463409768	.
IL11	ENST00000264563	.	.	0.00245447772604879	0.140476463409768	.
CCNE1	ENST00000262643	.	.	0.00245915310277416	0.140476463409768	.
KCNQ3	ENST00000388996	.	.	0.00247379332436024	0.140590354513863	.
DYRK1A	ENST00000398960	.	.	0.0024785770744402	0.140590354513863	.
TLN1	ENST00000314888	.	.	0.00248253007431976	0.140590354513863	.
HSD11B1	ENST00000367028	.	.	0.0024929641948907	0.140590354513863	.
SLC12A5	ENST00000454036	.	.	0.00250717670741585	0.140590354513863	.
SMAD7	ENST00000262158	.	.	0.00250981727405523	0.140590354513863	.
PML	ENST00000268058	.	.	0.00251079535354189	0.140590354513863	.
MYH7	ENST00000355349	.	.	0.00252703017623018	0.14083665714658	.
CDH17	ENST00000027335	.	.	0.00252940419454054	0.14083665714658	.
LAMA4	ENST00000230538	.	.	0.00254933139991858	0.141548591062146	.
ABL2	ENST00000502732	.	.	0.00257711242093078	0.142454751213377	.
B3GAT3	ENST00000265471	.	.	0.00258287903565823	0.142454751213377	.
ULK2	ENST00000395544	.	.	0.00259452482100136	0.142454751213377	.
SFMBT2	ENST00000361972	.	.	0.00259732538020629	0.142454751213377	.
ABL1	ENST00000372348	.	.	0.0026015851043912	0.142454751213377	.
UBE4B	ENST00000343090	.	.	0.00261248438219595	0.142657480506579	.
NDN	ENST00000331837	.	.	0.00262985509879488	0.143211504858	.
GEMIN4	ENST00000319004	.	.	0.00264500968417588	0.143507746211247	.
ACTB	ENST00000331789	.	.	0.00264977475094927	0.143507746211247	.
ITGA6	ENST00000409080	.	.	0.00266303354812122	0.143832836487354	.
CHRNA6	ENST00000276410	.	.	0.00267283002874827	0.143969665298501	.
EXT1	ENST00000378204	.	.	0.00270461366547783	0.145286861997565	.
