gene	transcript	protein_change	score	pvalue	qvalue	info
HRAS	ENST00000451590	.	6.2383124682	.	.	.
ITGA4	ENST00000397033	.	6.2134288946	.	.	.
PRKCB	ENST00000303531	.	5.9715807514	.	.	.
MAPK11	ENST00000330651	.	5.9614706680	.	.	.
NCOR1	ENST00000268712	.	5.9595473422	.	.	.
CNTN5	ENST00000524871	.	5.9247316864	.	.	.
CYP2E1	ENST00000463117	.	5.8208398809	.	.	.
PCDHB16	ENST00000361016	.	5.7223926244	.	.	.
ABL1	ENST00000372348	.	5.7088410485	.	.	.
MAP2K1	ENST00000307102	.	5.3651120094	.	.	.
PTPRF	ENST00000359947	.	5.3604831103	.	.	.
PCDH9	ENST00000544246	.	5.1656032735	.	.	.
PCDH17	ENST00000377918	.	4.9038552567	.	.	.
PIK3CA	ENST00000263967	.	4.8081840189	.	.	.
HIPK2	ENST00000406875	.	4.6538182060	.	.	.
SPTAN1	ENST00000372739	.	4.6170200011	.	.	.
APOA4	ENST00000357780	.	4.5234862307	.	.	.
CDH7	ENST00000397968	.	4.4592073185	.	.	.
HNF4A	ENST00000316099	.	4.3626858180	.	.	.
SIAH2	ENST00000312960	.	4.0801413037	.	.	.
SMAD2	ENST00000402690	.	4.0622671986	.	.	.
EEF1A1	ENST00000316292	.	4.0245436661	.	.	.
NR5A1	ENST00000373588	.	4.0035286160	.	.	.
RAF1	ENST00000251849	.	3.8500410826	.	.	.
ZFHX4	ENST00000521891	.	3.7119223666	.	.	.
CHD9	ENST00000566029	.	3.6768088789	.	.	.
ROBO3	ENST00000397801	.	3.6622023989	.	.	.
PCDHGA1	ENST00000517417	.	3.6517804100	.	.	.
IL10RA	ENST00000227752	.	3.6427517719	.	.	.
ESR1	ENST00000440973	.	3.6310127326	.	.	.
RYR1	ENST00000359596	.	3.6310127326	.	.	.
PTPRT	ENST00000373187	.	3.6299685982	.	.	.
ANK3	ENST00000503366	.	3.5498335601	.	.	.
ACTB	ENST00000331789	.	3.4287596532	.	.	.
APP	ENST00000346798	.	3.4287596532	.	.	.
KRAS	ENST00000256078	.	3.4213233060	.	.	.
CDH12	ENST00000382254	.	3.4113919393	.	.	.
RELA	ENST00000406246	.	3.4110750933	.	.	.
FGB	ENST00000302068	.	3.2623771954	.	.	.
PTPRD	ENST00000381196	.	3.2534413331	.	.	.
RAC2	ENST00000249071	.	3.2079501071	.	.	.
MAP2K2	ENST00000262948	.	3.1808625084	.	.	.
PCDHB4	ENST00000194152	.	3.1472292845	.	.	.
EIF1AX	ENST00000379607	.	3.1345242528	.	.	.
OBSCN	ENST00000570156	.	2.9980875181	.	.	.
PRKDC	ENST00000314191	.	2.9447267372	.	.	.
RHOT2	ENST00000315082	.	2.9326565336	.	.	.
TRAF2	ENST00000247668	.	2.8229805197	.	.	.
PTPRC	ENST00000442510	.	2.7884753213	.	.	.
PRKCG	ENST00000263431	.	2.7202922302	.	.	.
PCDH11Y	ENST00000400457	.	2.6817429056	.	.	.
CASP3	ENST00000308394	.	2.4126222514	.	.	.
PIK3R2	ENST00000222254	.	2.3122300180	.	.	.
CECR1	ENST00000399839	.	2.2846368817	.	.	.
NR1H4	ENST00000551379	.	2.2435087329	.	.	.
PLD2	ENST00000263088	.	2.0461047544	.	.	.
CDH1	ENST00000261769	.	1.9139741541	.	.	.
TBX2	ENST00000240328	.	1.8743616985	.	.	.
CDH23	ENST00000461841	.	1.8389394725	.	.	.
FAT2	ENST00000261800	.	1.8002826736	.	.	.
CYP3A4	ENST00000336411	.	1.6853039915	.	.	.
P4HB	ENST00000331483	.	1.6438776076	.	.	.
SMARCD2	ENST00000448276	.	1.6438776076	.	.	.
CHL1	ENST00000256509	.	1.6270253949	.	.	.
TYR	ENST00000263321	.	1.5962554173	.	.	.
ROBO1	ENST00000464233	.	1.5778366011	.	.	.
LAMB1	ENST00000222399	.	1.5716800549	.	.	.
MAPK10	ENST00000359221	.	1.5069673009	.	.	.
RHOC	ENST00000285735	.	1.4719367289	.	.	.
FAT1	ENST00000441802	.	1.4092253479	.	.	.
ACTR1B	ENST00000289228	.	1.3768135192	.	.	.
MAPK9	ENST00000452135	.	1.3768135192	.	.	.
CD2	ENST00000369478	.	1.1998285580	.	.	.
CDCA8	ENST00000373055	.	1.1998285580	.	.	.
HOMER1	ENST00000334082	.	1.1595417055	.	.	.
CDH17	ENST00000027335	.	1.1239731810	.	.	.
PCDHB13	ENST00000341948	.	1.0626316962	.	.	.
IKBKE	ENST00000367120	.	1.0420383057	.	.	.
NFIC	ENST00000443272	.	1.0420383057	.	.	.
ITGB4	ENST00000200181	.	0.9892470639	.	.	.
PLCG2	ENST00000359376	.	0.8437935966	.	.	.
ADRBK1	ENST00000308595	.	0.8398471916	.	.	.
PCDH1	ENST00000287008	.	0.8101167390	.	.	.
PIK3CB	ENST00000477593	.	0.7907033332	.	.	.
RDX	ENST00000405097	.	0.7760603975	.	.	.
SP1	ENST00000327443	.	0.7742650153	.	.	.
PCDHB3	ENST00000231130	.	0.7142144821	.	.	.
CDH20	ENST00000262717	.	0.7088711030	.	.	.
TPTE	ENST00000415664	.	0.6353242455	.	.	.
PTK2	ENST00000340930	.	0.6010251250	.	.	.
COL6A1	ENST00000361866	.	0.5368630901	.	.	.
PCDHGA11	ENST00000398587	.	0.4440581360	.	.	.
SV2B	ENST00000394232	.	0.4257570958	.	.	.
BAI3	ENST00000370598	.	0.4202317491	.	.	.
HCN1	ENST00000303230	.	0.4199058654	.	.	.
PCDH10	ENST00000264360	.	0.4124877657	.	.	.
KLHL9	ENST00000359039	.	0.3601069712	.	.	.
RAC1	ENST00000356142	.	0.3405344077	.	.	.
SCN2A	ENST00000357398	.	0.3371936879	.	.	.
TYRP1	ENST00000388918	.	0.3121259739	.	.	.
PCDHB10	ENST00000239446	.	0.3039573724	.	.	.
ADH1C	ENST00000515683	.	0.2993671628	.	.	.
UGT2B4	ENST00000305107	.	0.2893359559	.	.	.
ABCC3	ENST00000285238	.	0.2843991686	.	.	.
LRRC4C	ENST00000278198	.	0.2834633085	.	.	.
ATP8B4	ENST00000284509	.	0.2775023729	.	.	.
HCN4	ENST00000261917	.	0.2567944032	.	.	.
ATP8A1	ENST00000381668	.	0.2503767306	.	.	.
HCN3	ENST00000368358	.	0.2369944118	.	.	.
ADH1B	ENST00000305046	.	0.2351908337	.	.	.
PCDHB7	ENST00000231137	.	0.2343093090	.	.	.
ATP8B2	ENST00000368489	.	0.2159981198	.	.	.
CELSR2	ENST00000271332	.	0.2142640012	.	.	.
CRK	ENST00000300574	.	0.2112096601	.	.	.
SV2A	ENST00000369146	.	0.1870260114	.	.	.
PCDH18	ENST00000344876	.	0.1468804187	.	.	.
ADAMTS9	ENST00000498707	.	0.1451247275	.	.	.
NTNG1	ENST00000370068	.	0.1444198347	.	.	.
SPTBN5	ENST00000320955	.	0.1342059406	.	.	.
SI	ENST00000264382	.	0.1291546484	.	.	.
SYT16	ENST00000430451	.	0.1271252531	.	.	.
PCDHB14	ENST00000239449	.	0.1225136836	.	.	.
PEG3	ENST00000326441	.	0.1076219254	.	.	.
ABCB11	ENST00000263817	.	0.1067778986	.	.	.
ADH1A	ENST00000209668	.	0.1062680095	.	.	.
SCAMP2	ENST00000268099	.	0.1045060178	.	.	.
ADAM21	ENST00000603540	.	0.1015390220	.	.	.
RHOD	ENST00000308831	.	0.1012525035	.	.	.
TCF20	ENST00000359486	.	0.0990918810	.	.	.
EPPK1	ENST00000525985	.	0.0981870492	.	.	.
SCN4B	ENST00000324727	.	0.0943349787	.	.	.
CNTN4	ENST00000397461	.	0.0930726551	.	.	.
TNXB	ENST00000451343	.	0.0921790511	.	.	.
UGT2B11	ENST00000446444	.	0.0902846966	.	.	.
VARS	ENST00000375663	.	0.0882652782	.	.	.
CYP2C19	ENST00000371321	.	0.0827717239	.	.	.
KCNB2	ENST00000523207	.	0.0783805680	.	.	.
CTDSP2	ENST00000398073	.	0.0691175198	.	.	.
ARL6IP5	ENST00000273258	.	0.0680826167	.	.	.
BAI2	ENST00000373658	.	0.0627730697	.	.	.
WARS2	ENST00000235521	.	0.0622908193	.	.	.
F13B	ENST00000367412	.	0.0610747331	.	.	.
CHD6	ENST00000373233	.	0.0603069113	.	.	.
ATP8B3	ENST00000310127	.	0.0543298598	.	.	.
PTPRN2	ENST00000389418	.	0.0541008210	.	.	.
TBXAS1	ENST00000416849	.	0.0532782137	.	.	.
HCN2	ENST00000251287	.	0.0525403919	.	.	.
CLCN1	ENST00000343257	.	0.0523842371	.	.	.
F13A1	ENST00000264870	.	0.0510429850	.	.	.
CHKA	ENST00000265689	.	0.0494832925	.	.	.
SLC10A2	ENST00000245312	.	0.0485115559	.	.	.
CYP2C9	ENST00000260682	.	0.0476663702	.	.	.
RAD51	ENST00000382643	.	0.0437113567	.	.	.
ATP8B1	ENST00000536015	.	0.0435647024	.	.	.
ATP8A2	ENST00000381655	.	0.0397014897	.	.	.
RXFP2	ENST00000298386	.	0.0394864537	.	.	.
SLCO1B3	ENST00000381545	.	0.0394856362	.	.	.
CNTN3	ENST00000263665	.	0.0385477298	.	.	.
ABCC1	ENST00000399410	.	0.0376134565	.	.	.
CNGA3	ENST00000393504	.	0.0369278376	.	.	.
HOMER3	ENST00000539827	.	0.0360288953	.	.	.
ATP2B2	ENST00000360273	.	0.0359529202	.	.	.
SPTBN2	ENST00000533211	.	0.0356835841	.	.	.
CYP2C8	ENST00000371270	.	0.0348247490	.	.	.
SPTBN4	ENST00000352632	.	0.0335266326	.	.	.
ADD1	ENST00000264758	.	0.0325837203	.	.	.
GDF15	ENST00000252809	.	0.0321310409	.	.	.
PPFIA2	ENST00000549396	.	0.0309373576	.	.	.
APLP1	ENST00000221891	.	0.0298198503	.	.	.
LRRFIP1	ENST00000392000	.	0.0265853034	.	.	.
TBX15	ENST00000207157	.	0.0238805950	.	.	.
STEAP3	ENST00000393110	.	0.0232094793	.	.	.
SYT14	ENST00000422431	.	0.0225836719	.	.	.
TBX18	ENST00000369663	.	0.0224266467	.	.	.
CYP3A5	ENST00000222982	.	0.0218104737	.	.	.
SRPX	ENST00000378533	.	0.0208125617	.	.	.
SPTBN1	ENST00000356805	.	0.0198355921	.	.	.
PTPN5	ENST00000358540	.	0.0194630810	.	.	.
ABCC2	ENST00000370449	.	0.0194435500	.	.	.
TRERF1	ENST00000372922	.	0.0194214264	.	.	.
MCAM	ENST00000264036	.	0.0189646093	.	.	.
DCT	ENST00000446125	.	0.0182757170	.	.	.
PDE4D	ENST00000546160	.	0.0169520009	.	.	.
KSR2	ENST00000339824	.	0.0169384645	.	.	.
PTPRN	ENST00000295718	.	0.0167543576	.	.	.
GFM1	ENST00000486715	.	0.0163371201	.	.	.
GUCA1A	ENST00000394237	.	0.0147314400	.	.	.
EEF1A2	ENST00000217182	.	0.0141591861	.	.	.
ALDH1A3	ENST00000329841	.	0.0135809617	.	.	.
CLCN5	ENST00000376088	.	0.0134223844	.	.	.
CLCN4	ENST00000380833	.	0.0132479641	.	.	.
AKAP6	ENST00000280979	.	0.0131953349	.	.	.
ABCC6	ENST00000205557	.	0.0118327389	.	.	.
MGAM	ENST00000549489	.	0.0116829715	.	.	.
CLCN2	ENST00000265593	.	0.0105929710	.	.	.
DDX4	ENST00000505374	.	0.0084785553	.	.	.
SOX9	ENST00000245479	.	0.0070667406	.	.	.
CLCN3	ENST00000347613	.	0.0046152468	.	.	.
PDIA4	ENST00000286091	.	0.0034805130	.	.	.
TCF21	ENST00000367882	.	0.0033110875	.	.	.
CYTH1	ENST00000361101	.	0.0032309643	.	.	.
APLP2	ENST00000263574	.	0.0032220533	.	.	.
